species_id,common_name,scientific_name
14270,Banded Broadbill,
18317,Banded Cotinga,Cotinga maculata
3895,Banded Ground-cuckoo,Neomorphus radiolosus
19282,Banded Honeyeater,Cissomela pectoralis
12917,Banded Kestrel,Falco zoniventris
10309,Banded Kingfisher,Lacedo pulchella
6530,Banded Lapwing,Vanellus tricolor
25098,Banded Martin,Neophedina cincta
26724,Banded Prinia,Prinia bairdii
870,Banded Quail,Philortyx fasciatus
6441,Banded Stilt,Cladorhynchus leucocephalus
32340,Banded Sunbird,Anthreptes rubritorques
27080,Banded Warbler,Curruca boehmi
20067,Banded Wattle-eye,Platysteira laticincta
19693,Banded Whiteface,Aphelocephala nigricincta
12591,Banded Woodpecker,Chrysophlegma miniaceum
29095,Banded Wren,Thryophilus pleurostictus
23466,Banded Yellow Robin,Eopsaltria placens
20818,Banggai Cicdabird,Edolisoma pelingi
23028,Banggai Crow,Corvus unicolor
5309,Banggai Fruit-dove,Ptilinopus subgularis
24805,Banggai Golden Bulbul,Hypsipetes harterti
31275,Banggai Jungle-flycatcher,Cyornis pelingensis
9373,Banggai Scops-owl,Otus mendeni
26262,Bangwa Warbler,Bradypterus bangwaensis
7740,Bank Cormorant,Phalacrocorax neglectus
29948,Bank Myna,Acridotheres ginginianus
7605,Bannerman's Shearwater,Puffinus bannermani
32370,Bannerman's Sunbird,Cyanomitra bannermani
3762,Bannerman's Turaco,Tauraco bannermani
33027,Bannerman's Weaver,Ploceus bannermani
1039,Bar-backed Partridge,Arborophila brunneopectus
20659,Bar-bellied Cuckooshrike,Coracina striata
14340,Bar-bellied Pitta,Hydrornis elliotii
14662,Bar-bellied Woodcreeper,Hylexetastes stresemanni
12185,Bar-bellied Woodpecker,Dryobates nigriceps
33765,Bar-breasted Firefinch,Lagonosticta rufopicta
18973,Bar-breasted Honeyeater,Ramsayornis fasciatus
11674,Bar-breasted Piculet,Picumnus aurifrons
15990,Bar-crested Antshrike,Thamnophilus multistriatus
269,Bar-headed Goose,Anser indicus
4864,Bar-shouldered Dove,Geopelia humeralis
6678,Bar-tailed Godwit,Limosa lapponica
24034,Bar-tailed Lark,Ammomanes cinctura
29661,Bar-tailed Treecreeper,Certhia himalayana
9862,Bar-tailed Trogon,Apaloderma vittatum
26764,Bar-throated Apalis,Apalis thoracica
28451,Bar-throated Minla,Actinodura strigula
20365,Bar-winged Flycatcher-shrike,Hemipus picatus
35931,Bar-winged Oriole,Icterus maculialatus
26668,Bar-winged Prinia,Prinia familiaris
5870,Bar-winged Rail,Gallirallus poecilopterus
33187,Bar-winged Weaver,Ploceus angolensis
29353,Bar-winged Wood-wren,Henicorhina leucoptera
27854,Bar-winged Wren-babbler,Spelaeornis troglodytoides
7515,Barau's Petrel,Pterodroma baraui
37024,Barbados Bullfinch,Loxigilla barbadensis
1645,Barbary Partridge,Alectoris barbara
36330,Barbuda Warbler,Setophaga subita
28605,Bare-cheeked Babbler,Turdoides gymnogenys
9861,Bare-cheeked Trogon,Apaloderma aequatoriale
16390,Bare-crowned Antbird,Gymnocichla nudiceps
16172,Bare-eyed Antbird,Rhegmatorhina gymnops
29905,Bare-eyed Myna,Streptocitta albertinae
4529,Bare-eyed Pigeon,Patagioenas corensis
6094,Bare-eyed Rail,Gymnocrex plumbeiventris
30527,Bare-eyed Thrush,Turdus tephronotus
27666,Bare-eyed White-eye,Zosterops superciliosus
24916,Bare-faced Bulbul,Nok hualon
761,Bare-faced Curassow,Crax fasciolata
4920,Bare-faced Ground Dove,Metriopelia ceciliae
7853,Bare-faced Ibis,Phimosus infuscatus
27873,Bare-headed Babbler,Melanocichla calva
9066,Bare-legged Owl,Margarobyas lawrencii
2391,Bare-legged Swiftlet,Aerodramus nuditarsus
18321,Bare-necked Fruitcrow,Gymnoderus foetidus
18289,Bare-necked Umbrellabird,Cephalopterus glabricollis
9591,Bare-shanked Screech-owl,Megascops clarkii
18308,Bare-throated Bellbird,Procnias nudicollis
7881,Bare-throated Tiger-heron,Tigrisoma mexicanum
21194,Bare-throated Whistler,Pachycephala nudigula
33788,Barka Indigobird,Vidua larvaticola
5558,Barking Imperial-pigeon,Ducula latrans
8970,Barking Owl,Ninox connivens
25255,Barn Swallow,Hirundo rustica
262,Barnacle Goose,Branta leucopsis
7616,Barolo Shearwater,Puffinus baroli
26264,Barratt's Warbler,Bradypterus barratti
15968,Barred Antshrike,Thamnophilus doliatus
16489,Barred Antthrush,Chamaeza mollissima
18571,Barred Becard,Pachyramphus versicolor
6289,Barred Buttonquail,Turnix suscitator
4693,Barred Cuckoo-Dove,Macropygia unchall
20620,Barred Cuckooshrike,Coracina lineata
4861,Barred Dove,Geopelia maugeus
9562,Barred Eagle-owl,Ketupa sumatrana
12828,Barred Forest-falcon,Micrastur ruficollis
18238,Barred Fruiteater,Pipreola arcuata
8706,Barred Hawk,Morphnarchus princeps
19001,Barred Honeyeater,Gliciphila undulata
28701,Barred Laughingthrush,Ianthocincla lunulata
4288,Barred Long-tailed Cuckoo,Cercococcyx montanus
9750,Barred Owl,Strix varia
2229,Barred Owlet-nightjar,Aegotheles bennettii
13165,Barred Parakeet,Bolborhynchus lineola
11010,Barred Puffbird,Nystalus radiatus
5828,Barred Rail,Gallirallus torquatus
149,Barred Tinamou,Crypturellus casiquiare
27072,Barred Warbler,Curruca nisoria
26918,Barred Wren-warbler,Calamonastes fasciolatus
529,Barrow's Goldeneye,Bucephala islandica
147,Bartlett's Tinamou,Crypturellus bartletti
4723,Barusan Cuckoo-Dove,Macropygia modiglianii
31976,Basalt Wheatear,
25939,Basra Reed-warbler,Acrocephalus griseldis
30388,Bassian Thrush,Zoothera lunulata
12942,Bat Falcon,Falco rufigularis
8307,Bat Hawk,Macheiramphus alcinus
8293,Bateleur,Terathopius ecaudatus
2125,Bates's Nightjar,Caprimulgus batesi
22204,Bates's Paradise-flycatcher,Terpsiphone batesi
32615,Bates's Sunbird,Cinnyris batesi
2660,Bates's Swift,Apus batesi
33028,Bates's Weaver,Ploceus batesi
13022,Baudin's Black-cockatoo,Zanda baudinii
680,Baudo Guan,Penelope ortoni
35837,Baudo Oropendola,Psarocolius cassini
24688,Baumann's Greenbul,Phyllastrephus baumanni
16564,Bay Antpitta,Grallaria capitalis
3920,Bay Coucal,Centropus celebensis
12750,Bay Woodpecker,Blythipicus pyrrhotis
29145,Bay Wren,Cantorchilus nigricapillus
22617,Bay-backed Shrike,Lanius vittatus
4133,Bay-breasted Cuckoo,Coccyzus rufigularis
36245,Bay-breasted Warbler,Setophaga castanea
15503,Bay-capped Wren-spinetail,Spartonoica maluroides
37381,Bay-chested Warbling-finch,Castanozoster thoracicus
35711,Bay-crowned Brushfinch,Atlapetes seebohmi
37898,Bay-headed Tanager,Tangara gyrola
17218,Bay-ringed Tyrannulet,Phylloscartes sylviolus
18275,Bay-vented Cotinga,Doliornis sclateri
33157,Baya Weaver,Ploceus philippinus
10543,Beach Kingfisher,Todiramphus saurophagus
6358,Beach Thick-knee,Esacus magnirostris
11600,Bearded Barbet,Pogonornis dubius
18309,Bearded Bellbird,Procnias averano
678,Bearded Guan,Penelope barbata
23951,Bearded Reedling,Panurus biarmicus
9609,Bearded Screech-owl,Megascops barbarus
30852,Bearded Scrub-robin,Tychaedon quadrivirgata
17108,Bearded Tachuri,Polystictus pectoralis
8156,Bearded Vulture,Gypaetus barbatus
833,Bearded Wood-partridge,Dendrortyx barbatus
12033,Bearded Woodpecker,Chloropicus namaquus
8299,Beaudouin's Snake-eagle,Circaetus beaudouini
33317,Beautiful Firetail,Stagonopleura bella
5399,Beautiful Fruit-dove,Ptilinopus pulchellus
3301,Beautiful Hummingbird,Calothorax pulcher
22698,Beautiful Jay,Cyanolyca pulchra
29515,Beautiful Nuthatch,Sitta formosa
34323,Beautiful Rosefinch,Carpodacus pulcherrimus
28414,Beautiful Sibia,Heterophasia pulchella
32552,Beautiful Sunbird,Cinnyris pulchellus
15252,Beautiful Treerunner,Margarornis bellulus
11809,Beautiful Woodpecker,Melanerpes pulcher
7544,Beck's Petrel,Pseudobulweria becki
22187,Bedford's Paradise-flycatcher,Terpsiphone bedfordi
3307,Bee Hummingbird,Mellisuga helenae
23965,Beesley's Lark,Chersomanes beesleyi
27192,Beijing Hill-warbler,Rhopophilus pekinensis
7129,Belcher's Gull,Larus belcheri
35469,Belding's Sparrow,
36192,Belding's Yellowthroat,Geothlypis beldingi
764,Belem Curassow,
19487,Belford's Melidectes,Melidectes belfordi
19501,Bell Miner,Manorina melanophrys
35417,Bell's Sparrow,Artemisiospiza belli
21591,Bell's Vireo,Vireo bellii
17642,Belted Flycatcher,Xenotriccus callizonus
10767,Belted Kingfisher,Megaceryle alcyon
29742,Bendire's Thrasher,Toxostoma bendirei
24172,Bengal Bushlark,Plocealauda assamica
3852,Bengal Florican,Houbaropsis bengalensis
23985,Benguela Long-billed Lark,
30047,Benguela Long-tailed Starling,
26187,Benguet Grasshopper-warbler,Locustella seebohmi
11905,Bennett's Woodpecker,Campethera bennettii
15339,Berlepsch's Canastero,Asthenes berlepschi
73,Berlepsch's Tinamou,Crypturellus berlepschi
12445,Bermuda Flicker,Colaptes oceanicus
8772,Bermuda Hawk,Bermuteo avivorus
7933,Bermuda Night Heron,Nyctanassa carcinocatactes
7497,Bermuda Petrel,Pterodroma cahow
9093,Bermuda Saw-whet Owl,Aegolius gradyi
35631,Bermuda Towhee,Pipilo naufragus
20300,Bernier's Vanga,Oriolia bernieri
34097,Berthelot's Pipit,Anthus berthelotii
16205,Bertoni's Antbird,Drymophila rubricollis
33030,Bertram's Weaver,Ploceus bertrandi
37882,Beryl-spangled Tanager,Tangara nigroviridis
3557,Berylline Hummingbird,Saucerottia beryllina
8446,Besra,Tachyspiza virgata
29003,Bewick's Wren,Thryomanes bewickii
28345,Bhutan Laughingthrush,Trochalopteron imbricatum
3910,Biak Coucal,Centropus chalybeus
22003,Biak Fantail,
22458,Biak Flycatcher,Myiagra atra
19788,Biak Gerygone,Gerygone hypoxantha
14419,Biak Hooded Pitta,Pitta rosenbergii
25923,Biak Leaf-warbler,Phylloscopus misoriensis
14088,Biak Lorikeet,Trichoglossus rosenbergii
22346,Biak Monarch,Symposiachrus brehmii
10337,Biak Paradise-kingfisher,Tanysiptera riedelii
9370,Biak Scops-owl,Otus beccarii
608,Biak Scrubfowl,Megapodius geelvinkianus
20883,Biak Triller,Lalage leucoptera
21021,Biak Whistler,Pachycephala melanorhyncha
27674,Biak White-eye,Zosterops mysorensis
25785,Bianchi's Warbler,Phylloscopus valentini
30338,Bicknell's Thrush,Catharus bicknelli
26111,Bicol Ground-warbler,Robsonius sorsogonensis
16153,Bicolored Antbird,Gymnopithys bicolor
16572,Bicolored Antpitta,Grallaria rufocinerea
15952,Bicolored Antvireo,Dysithamnus occidentalis
37410,Bicolored Conebill,Conirostrum bicolor
8584,Bicolored Hawk,Astur bicolor
28884,Bicolored Wren,Campylorhynchus griseus
32130,Bicoloured Flowerpecker,Dicaeum bicolor
19676,Bicoloured Scrubwren,Aethomyias nigrorufus
27402,Bicoloured White-eye,Tephrozosterops stalkeri
24455,Bimaculated Lark,Melanocorypha bimaculata
20059,Bioko Batis,Batis poensis
27500,Bioko Speirops,Zosterops brunneus
2290,Biscutate Swift,Streptoprocne biscutata
23527,Bishop's Oo,Moho bishopi
19132,Bismarck Black Myzomela,Myzomela pammelaena
9063,Bismarck Boobook,Ninox variegata
23113,Bismarck Crow,Corvus insularis
22089,Bismarck Fantail,Rhipidura dahli
14185,Bismarck Hanging-parrot,Loriculus tener
19040,Bismarck Honeyeater,Vosea whitemanensis
5568,Bismarck Imperial-pigeon,Ducula melanochroa
30604,Bismarck Island Thrush,Turdus heinrothi
10726,Bismarck Kingfisher,Ceyx websteri
21117,Bismarck Whistler,Pachycephala citreogaster
27670,Bismarck White-eye,Zosterops hypoxanthus
16276,Black Antbird,Cercomacroides serva
16005,Black Antshrike,Thamnophilus nigriceps
27871,Black Babbler,Melanocichla lugubris
8204,Black Baza,Aviceda leuphotes
10854,Black Bee-eater,Merops gularis
19887,Black Berrypecker,Melanocharis nigra
33251,Black Bishop,Euplectes gierowii
7910,Black Bittern,Botaurus flavicollis
24850,Black Bulbul,Hypsipetes leucocephalus
15705,Black Bushbird,Neoctantes niger
20440,Black Butcherbird,Melloria quoyi
12809,Black Caracara,Daptrius ater
29684,Black Catbird,Melanoptila glabrirostris
15027,Black Cinclodes,
3964,Black Coucal,Centropus grillii
6033,Black Crake,Zapornia flavirostra
6154,Black Crowned Crane,Balearica pavonina
4322,Black Cuckoo,Cuculus clamosus
4774,Black Cuckoo-Dove,Turacoena modesta
20727,Black Cuckooshrike,Campephaga flava
757,Black Curassow,Crax alector
20483,Black Currawong,Strepera fuliginosa
21913,Black Drongo,Dicrurus macrocercus
8349,Black Eagle,Ictinaetus malaiensis
12967,Black Falcon,Falco subniger
22022,Black Fantail,Rhipidura atra
37626,Black Flowerpiercer,Diglossa humeralis
1509,Black Francolin,Francolinus francolinus
18871,Black Grasswren,Amytornis housei
1268,Black Grouse,Lyrurus tetrix
729,Black Guan,Chamaepetes unicolor
7230,Black Guillemot,Cepphus grylle
769,Black Guineafowl,Agelastes niger
8615,Black Harrier,Circus maurus
8336,Black Hawk-eagle,Spizaetus tyrannus
7968,Black Heron,Egretta ardesiaca
8231,Black Honey-buzzard,Henicopernis infuscatus
19038,Black Honeyeater,Sugomel nigrum
10175,Black Hornbill,Anthracoceros malayanus
3103,Black Inca,Coeligena prunellei
2672,Black Jacobin,Florisuga fusca
8650,Black Kite,Milvus migrans
24464,Black Lark,Melanocorypha yeltoniensis
14029,Black Lory,Chalcopsitta atra
34401,Black Mamo,Drepanis funerea
18372,Black Manakin,Xenopipo atronitens
33480,Black Mannikin,Lonchura stygia
3045,Black Metaltail,Metallura phoebe
22317,Black Monarch,Symposiachrus axillaris
6931,Black Noddy,Anous minutus
11079,Black Nunbird,Monasa atra
21673,Black Oriole,Oriolus hosii
35836,Black Oropendola,Psarocolius guatimozinus
13598,Black Parrot,Coracopsis nigra
1009,Black Partridge,Melanoperdix niger
7553,Black Petrel,Procellaria parkinsoni
17645,Black Phoebe,Sayornis nigricans
20987,Black Pitohui,Melanorectes nigrescens
6000,Black Rail,Laterallus jamaicensis
31722,Black Redstart,Phoenicurus ochruros
23335,Black Robin,Petroica traversi
34298,Black Rosy-finch,Leucosticte atrata
25066,Black Saw-wing,Psalidoprocne pristoptera
10059,Black Scimitarbill,Rhinopomastus aterrimus
522,Black Scoter,Melanitta americana
30864,Black Scrub-robin,Cercotrichas podobe
37213,Black Seedeater,Sporophila corvina
30927,Black Shama,Copsychus cebuensis
23248,Black Sicklebill,Epimachus fastosus
34776,Black Siskin,Spinus atratus
20958,Black Sittella,Daphoenositta miranda
6907,Black Skimmer,Rynchops niger
30238,Black Solitaire,Entomodestes coracinus
8726,Black Solitary Eagle,Buteogallus solitarius
8608,Black Sparrowhawk,Astur melanoleucus
2473,Black Spinetail,Telacanthura melanopygia
6439,Black Stilt,Himantopus novaezelandiae
7660,Black Stork,Ciconia nigra
7439,Black Storm-petrel,Hydrobates melania
32448,Black Sunbird,Leptocoma aspasia
298,Black Swan,Cygnus atratus
2268,Black Swift,Cypseloides niger
7014,Black Tern,Chlidonias niger
22017,Black Thicket-fantail,Rhipidura maculipectus
30672,Black Thrush,Turdus infuscatus
46,Black Tinamou,Tinamus osgoodi
6798,Black Turnstone,Arenaria melanocephala
31988,Black Wheatear,Oenanthe leucura
12556,Black Woodpecker,Dryocopus martius
12775,Black-and-buff Woodpecker,Meiglyptes jugularis
8343,Black-and-chestnut Eagle,Spizaetus isidori
37324,Black-and-chestnut Warbling-finch,Poospiza whitii
22068,Black-and-cinnamon Fantail,Rhipidura nigrocinnamomea
21669,Black-and-crimson Oriole,Oriolus consanguineus
18299,Black-and-gold Cotinga,Lipaugus ater
37738,Black-and-gold Tanager,Bangsia melanochlamys
31659,Black-and-orange Flycatcher,Ficedula nigrorufa
14260,Black-and-red Broadbill,Cymbirhynchus macrorhynchos
25233,Black-and-rufous Swallow,Hirundo nigrorufa
37322,Black-and-rufous Warbling-finch,Poospiza nigrorufa
37301,Black-and-tawny Seedeater,Sporophila nigrorufa
15830,Black-and-white Antbird,Myrmochanes hemileucus
18605,Black-and-white Becard,Pachyramphus albogriseus
24870,Black-and-white Bulbul,Microtarsus melanoleucos
8339,Black-and-white Hawk-eagle,Spizaetus melanoleucus
33359,Black-and-white Mannikin,Spermestes bicolor
17905,Black-and-white Monjita,Heteroxolmis dominicana
9798,Black-and-white Owl,Strix nigrolineata
37232,Black-and-white Seedeater,Sporophila luctuosa
20399,Black-and-white Shrike-flycatcher,Bias musicus
37104,Black-and-white Tanager,Conothraupis speculigera
17441,Black-and-white Tody-flycatcher,Poecilotriccus capitalis
36139,Black-and-white Warbler,Mniotilta varia
10136,Black-and-white-casqued Hornbill,Bycanistes subcylindricus
14276,Black-and-yellow Broadbill,Eurylaimus ochromalus
34181,Black-and-yellow Grosbeak,Mycerobas icterioides
23509,Black-and-yellow Silky-flycatcher,Phainoptila melanoxantha
36804,Black-and-yellow Tanager,Chrysothlypis chrysomelas
15966,Black-backed Antshrike,Thamnophilus melanonotus
37390,Black-backed Bush Tanager,Urothraupis stolzmanni
20465,Black-backed Butcherbird,Cracticus mentalis
26565,Black-backed Cisticola,Cisticola eximius
10657,Black-backed Dwarf-kingfisher,Ceyx erithaca
31490,Black-backed Forktail,Enicurus immaculatus
5285,Black-backed Fruit-dove,Ptilinopus cinctus
36624,Black-backed Grosbeak,Pheucticus aureoventris
35907,Black-backed Oriole,Icterus abeillei
20199,Black-backed Puffback,Dryoscopus cubla
5955,Black-backed Swamphen,Porphyrio indicus
37859,Black-backed Tanager,Stilpnia peruviana
2986,Black-backed Thornbill,Ramphomicron dorsale
17470,Black-backed Tody-flycatcher,Poecilotriccus pulchellus
17899,Black-backed Water-tyrant,Fluvicola albiventer
12015,Black-backed Woodpecker,Picoides arcticus
11328,Black-banded Barbet,Psilopogon javensis
5984,Black-banded Crake,Rufirallus fasciatus
31674,Black-banded Flycatcher,Ficedula timorensis
5292,Black-banded Fruit-dove,Ptilinopus alligator
9799,Black-banded Owl,Strix huhula
6579,Black-banded Plover,Anarhynchus thoracicus
14644,Black-banded Woodcreeper,Dendrocolaptes picumnus
15850,Black-bellied Antwren,Formicivora melanogaster
3848,Black-bellied Bustard,Lissotis melanogaster
20753,Black-bellied Cicadabird,Edolisoma montanum
33321,Black-bellied Crimson Finch,Neochmia phaeton
4106,Black-bellied Cuckoo,Piaya melanogaster
33762,Black-bellied Firefinch,Lagonosticta rara
16704,Black-bellied Gnateater,Conopophaga melanogaster
3511,Black-bellied Hummingbird,Eupherusa nigriventris
4056,Black-bellied Malkoha,Phaenicophaeus diardi
19147,Black-bellied Myzomela,Myzomela erythromelas
4378,Black-bellied Sandgrouse,Pterocles orientalis
33704,Black-bellied Seedcracker,Pyrenestes ostrinus
37311,Black-bellied Seedeater,Sporophila melanogaster
30006,Black-bellied Starling,Notopholia corusca
7367,Black-bellied Storm-petrel,Fregetta tropica
32568,Black-bellied Sunbird,Cinnyris nectarinioides
7053,Black-bellied Tern,Sterna acuticauda
2898,Black-bellied Thorntail,Discosura langsdorffi
229,Black-bellied Whistling-duck,Dendrocygna autumnalis
29031,Black-bellied Wren,Pheugopedius fasciatoventris
32136,Black-belted Flowerpecker,Dicaeum haematostictum
20769,Black-bibbed Cicadabird,Edolisoma mindanense
22321,Black-bibbed Monarch,Symposiachrus mundus
23728,Black-bibbed Tit,Poecile hypermelaenus
13265,Black-billed Amazon,Amazona agilis
11574,Black-billed Barbet,Lybius guifsobalito
1261,Black-billed Capercaillie,Tetrao urogalloides
3981,Black-billed Coucal,Centropus bernsteini
4130,Black-billed Cuckoo,Coccyzus erythropthalmus
4747,Black-billed Cuckoo-Dove,Macropygia nigrirostris
17633,Black-billed Flycatcher,Aphanotriccus audax
7100,Black-billed Gull,Chroicocephalus bulleri
14165,Black-billed Hanging Parrot,Loriculus bonapartei
4167,Black-billed Koel,Eudynamys melanorhynchus
22976,Black-billed Magpie,Pica hudsonia
11229,Black-billed Mountain-toucan,Andigena nigrirostris
30302,Black-billed Nightingale-thrush,Catharus gracilirostris
21373,Black-billed Peppershrike,Cyclarhis nigrirostris
14826,Black-billed Scythebill,Campylorhamphus falcularius
37261,Black-billed Seed-finch,Sporophila atrirostris
17877,Black-billed Shrike-tyrant,Agriornis montanus
23258,Black-billed Sicklebill,Drepanornis albertisi
3539,Black-billed Streamertail,Trochilus scitulus
30750,Black-billed Thrush,Turdus ignobilis
11270,Black-billed Toucanet,
15186,Black-billed Treehunter,Thripadectes melanorhynchus
3781,Black-billed Turaco,Tauraco schuettii
33049,Black-billed Weaver,Ploceus melanogaster
4779,Black-billed Wood-dove,Turtur abyssinicus
10051,Black-billed Woodhoopoe,Phoeniculus somaliensis
